customer_id,session_date,age,destination,first_browser,language,booking
1847,2021-02-19 21:00:58,,IT,Safari,en,0
1848,2021-02-24 16:27:48,,GB,Chrome,ru,0
1849,2021-02-18 17:00:35,43.0,DE,Chrome,en,0
1850,2021-08-22 12:19:29,,PT,Safari,en,0
1851,2021-12-17 09:16:18,31.0,other,Chrome,en,0
1852,2021-01-24 06:52:49,40.0,DE,Chrome,en,0
1853,2021-12-17 09:08:34,,DE,Safari,en,0
1854,2021-08-02 00:10:07,26.0,US,Safari,en,0
1855,2021-06-23 17:37:45,,DE,IE,en,0
1856,2021-10-13 16:19:15,33.0,PT,Firefox,en,0
1857,2021-10-07 18:09:58,46.0,GB,Chrome,en,0
1858,2021-07-06 06:50:24,,DE,Safari,en,0
1859,2021-02-12 03:50:53,,GB,Safari,en,0
1860,2021-06-19 17:29:08,31.0,IT,Mobile Safari,en,0
1861,2021-09-19 07:54:09,22.0,NL,Safari,en,0
1862,2021-12-30 10:36:21,,other,IE,en,0
1863,2021-01-10 07:33:39,,CA,IE,en,0
1864,2021-02-14 03:40:10,,NL,Safari,en,0
1865,2021-11-14 21:41:33,26.0,NDF,Chrome,en,0
1866,2021-09-22 13:46:12,,ES,IE,en,0
1867,2021-08-31 15:20:44,,NL,Firefox,en,0
1868,2022-01-15 04:35:01,38.0,FR,IE,en,0
1869,2021-01-25 19:47:21,,PT,IE,en,0
1870,2021-12-02 12:59:51,42.0,IT,Firefox,en,0
1871,2021-03-02 04:22:16,34.0,US,Chrome,en,0
1872,2021-03-18 14:45:01,31.0,PT,Mobile Safari,en,0
1873,2021-09-27 23:49:05,,GB,Chrome,en,0
1874,2021-06-08 10:38:30,,GB,Firefox,en,0
1875,2022-03-09 21:04:54,44.0,US,Safari,en,0
1876,2021-02-17 19:14:24,,PT,Safari,en,0
1877,2022-01-03 15:50:46,,US,Safari,en,0
1878,2021-07-31 23:33:39,,FR,Chrome,en,0
1879,2022-03-27 20:53:09,,ES,IE,en,0
1880,2021-02-18 13:21:58,33.0,ES,Chrome,en,0
1881,2021-06-23 17:38:03,,GB,-unknown-,en,0
1882,2021-01-01 16:23:13,35.0,IT,-unknown-,en,0
1883,2022-03-22 13:32:15,52.0,PT,Firefox,en,0
1884,2021-07-31 15:11:20,,other,Chrome,en,0
1885,2021-01-27 02:44:58,58.0,other,IE,en,0
1886,2022-02-07 14:28:27,58.0,CA,Firefox,en,0
1887,2021-08-03 23:06:11,35.0,ES,Chrome,en,0
1888,2022-02-20 03:55:39,,US,Chrome,en,0
1889,2021-10-18 05:42:36,31.0,PT,Chrome,en,0
1890,2021-08-17 11:14:31,34.0,IT,Chrome,en,0
1891,2022-01-05 07:05:43,,FR,Chrome,en,0
1892,2021-03-10 03:27:38,,CA,Chrome,en,0
1893,2021-10-15 21:09:11,35.0,DE,Chrome,zh,0
1894,2021-10-22 23:31:26,51.0,IT,-unknown-,en,0
1895,2021-07-10 20:26:37,,IT,Chrome,en,0
1896,2021-08-04 14:22:38,,IT,-unknown-,en,0
1897,2021-03-04 22:20:17,34.0,GB,Chrome,en,0
1898,2021-02-27 14:39:45,46.0,CA,IE,en,0
1899,2021-02-09 03:24:17,,ES,-unknown-,en,0
1900,2021-12-07 20:18:45,,ES,Firefox,en,0
1901,2021-01-10 11:53:21,,FR,-unknown-,en,0
1902,2021-04-28 12:46:31,,DE,-unknown-,en,0
1903,2021-02-18 15:04:05,,GB,Safari,en,0
1904,2021-07-09 10:13:57,41.0,CA,Chrome,en,0
1905,2022-01-17 22:44:24,28.0,NDF,Safari,en,0
1906,2021-09-23 05:10:24,24.0,DE,Firefox,en,0
1907,2022-01-19 01:46:12,33.0,IT,Safari,en,0
1908,2021-05-16 08:36:37,,DE,Safari,en,0
1909,2021-09-26 08:11:04,,US,Safari,en,0
1910,2021-09-19 10:20:04,,DE,Chrome,en,0
1911,2021-01-01 00:54:57,105.0,FR,IE,en,0
1912,2022-01-15 21:14:38,,CA,-unknown-,en,0
1913,2021-10-19 19:09:49,,GB,Mobile Safari,en,0
1914,2021-01-28 14:28:10,51.0,other,Mobile Safari,en,0
1915,2021-03-31 19:40:41,26.0,other,Chrome,en,0
1916,2021-07-10 21:26:01,,DE,Chrome,en,0
1917,2021-08-29 12:50:06,,DE,Safari,en,0
1918,2021-04-07 13:58:19,,NL,IE,en,0
1919,2021-08-15 09:40:07,26.0,PT,-unknown-,en,0
1920,2021-06-15 22:52:09,37.0,DE,-unknown-,en,0
1921,2022-02-19 09:02:19,46.0,IT,Firefox,en,0
1922,2022-02-19 15:56:53,35.0,other,Chrome,en,0
1923,2022-01-28 21:01:33,27.0,IT,IE,en,0
1924,2021-11-01 19:45:12,,DE,IE,en,0
1925,2021-11-21 22:58:36,32.0,NDF,Chrome,en,0
1926,2022-02-09 16:48:14,39.0,CA,Chrome,en,0
1927,2021-06-16 14:42:20,,ES,Chrome,en,0
1928,2021-05-11 20:43:38,38.0,DE,Firefox,en,0
1929,2021-08-31 02:28:38,,IT,-unknown-,en,0
1930,2021-11-12 08:42:57,29.0,other,Safari,en,0
1931,2021-04-07 20:17:10,34.0,DE,Firefox,en,0
1932,2021-01-05 04:56:37,,ES,IE,en,0
1933,2021-03-31 00:38:03,30.0,FR,Safari,it,0
1934,2021-10-12 06:27:05,32.0,FR,Chrome,en,0
1935,2022-01-14 04:54:51,29.0,DE,Safari,en,0
1936,2021-01-08 22:25:08,,ES,Firefox,en,0
1937,2021-02-13 21:50:42,,IT,Chrome,en,0
1938,2021-01-11 07:59:03,,DE,Chrome,en,0
1939,2021-08-13 00:32:53,2014.0,FR,IE,en,0
1940,2021-09-24 20:55:31,,FR,IE,en,0
1941,2021-09-07 13:45:50,,DE,Safari,en,0
1942,2021-03-25 08:26:49,27.0,FR,Chrome,en,0
1943,2021-05-30 22:41:02,,CA,Chrome,en,0
1944,2022-02-20 06:15:33,,ES,Safari,en,0
1945,2021-08-25 14:43:12,31.0,FR,Safari,en,0
1946,2021-09-15 00:43:38,40.0,ES,Safari,en,0
1947,2021-08-03 23:34:54,33.0,PT,Firefox,en,0
1948,2021-05-18 16:38:31,34.0,IT,Mobile Safari,en,0
1949,2021-10-03 08:14:32,,CA,Safari,en,0
1950,2022-02-05 09:51:06,,CA,-unknown-,en,0
1951,2021-05-04 17:47:34,,GB,-unknown-,en,0
1952,2021-01-16 01:51:07,30.0,CA,Firefox,en,0
1953,2022-02-21 15:59:54,,IT,-unknown-,en,0
1954,2021-05-06 08:28:45,,CA,Safari,en,0
1955,2021-01-07 22:29:29,,CA,Safari,en,0
1956,2021-06-07 13:24:27,,PT,Chrome,en,0
1957,2021-05-13 16:29:38,35.0,FR,-unknown-,en,0
1958,2021-01-03 00:20:46,46.0,other,Firefox,en,0
1959,2021-03-12 21:58:38,,US,Chrome,en,0
1960,2021-10-30 11:20:55,,GB,Chrome,en,0
1961,2021-08-28 04:21:43,,PT,IE,en,0
1962,2021-04-29 13:54:23,55.0,GB,-unknown-,en,0
1963,2021-09-15 03:48:57,,CA,IE,en,0
1964,2021-06-13 17:41:50,,CA,-unknown-,en,0
1965,2021-12-16 21:35:54,,GB,-unknown-,en,0
1966,2021-08-15 21:39:14,45.0,FR,Safari,en,0
1967,2021-11-17 02:46:50,33.0,US,Chrome,en,0
1968,2021-08-26 21:16:39,34.0,other,Chrome,it,0
1969,2021-03-09 04:51:02,24.0,US,Safari,en,0
1970,2022-02-21 19:59:25,34.0,NL,Firefox,en,0
1971,2022-03-30 08:01:00,,IT,Chrome,en,0
1972,2021-09-07 17:42:07,,IT,Mobile Safari,en,0
1973,2021-07-28 20:03:20,,PT,-unknown-,en,0
1974,2021-09-18 21:55:10,29.0,PT,IE,en,0
1975,2021-06-10 16:15:00,,CA,Chrome,en,0
1976,2021-01-25 05:48:50,20.0,IT,Chrome,it,0
1977,2021-11-22 13:36:22,,GB,Firefox,en,0
1978,2021-06-09 22:19:01,32.0,ES,Safari,en,0
1979,2022-02-05 08:36:53,40.0,NL,Mobile Safari,en,0
1980,2021-11-24 18:46:56,,PT,Safari,en,0
1981,2021-04-25 19:23:35,30.0,FR,-unknown-,en,0
1982,2022-03-01 19:59:35,,PT,Safari,en,0
1983,2021-05-03 19:11:49,,PT,-unknown-,en,0
1984,2021-05-31 13:20:05,26.0,CA,Firefox,en,0
1985,2021-03-22 03:17:41,30.0,PT,-unknown-,en,0
1986,2021-09-12 02:33:18,37.0,FR,Firefox,en,0
1987,2021-09-27 22:08:52,,other,Firefox,en,0
1988,2021-05-18 01:37:23,36.0,GB,Safari,en,0
1989,2021-09-19 13:50:41,34.0,PT,Safari,en,0
1990,2022-02-20 16:03:35,34.0,other,Safari,en,0
1991,2022-03-08 11:16:15,,FR,Chrome,en,0
1992,2021-10-16 22:28:32,31.0,other,Safari,en,0
1993,2022-02-06 03:33:38,59.0,FR,Firefox,en,0
1994,2021-09-28 22:47:54,30.0,FR,Firefox,en,0
1995,2021-02-02 20:10:22,28.0,IT,Mobile Safari,en,0
1996,2021-02-28 17:10:21,,NDF,Chrome,en,0
1997,2021-12-24 04:03:24,29.0,IT,Chrome,en,0
1998,2021-12-11 10:13:51,,GB,Chrome,en,0
1999,2022-03-03 16:20:41,31.0,IT,Safari,en,0
2000,2021-02-22 18:15:46,60.0,CA,IE,en,0
2001,2021-07-31 19:51:04,,ES,IE,ru,0
2002,2021-06-18 22:15:54,23.0,NL,Chrome,ko,0
2003,2021-02-22 20:45:47,,IT,IE,en,0
2004,2022-02-03 05:53:25,47.0,ES,IE,en,0
2005,2021-09-03 12:45:14,,DE,Mobile Safari,en,0
2006,2021-10-22 09:23:37,31.0,ES,Safari,en,0
2007,2021-08-04 02:24:41,,IT,IE,en,0
2008,2021-10-23 19:16:21,,CA,Chrome,en,0
2009,2022-02-23 16:08:27,,NDF,-unknown-,en,0
2010,2021-11-30 17:11:14,29.0,FR,Safari,en,0
2011,2022-03-08 16:07:48,23.0,PT,Chrome,en,0
2012,2021-08-15 06:38:08,,GB,Chrome,en,0
2013,2021-02-09 01:56:35,,GB,Safari,en,0
2014,2021-12-11 01:56:00,40.0,other,Chrome,en,0
2015,2021-07-13 01:27:17,22.0,GB,Safari,en,0
2016,2021-12-06 05:20:01,59.0,DE,Chrome,en,0
2017,2022-02-13 10:30:46,,DE,IE,en,0
2018,2021-08-18 11:44:35,,US,IE,en,0
2019,2021-07-31 18:26:45,105.0,GB,Chrome,en,0
2020,2021-01-13 23:10:54,,FR,Firefox,en,0
2021,2021-06-22 19:26:50,18.0,DE,Chrome,en,0
2022,2021-11-23 16:46:39,28.0,IT,Chrome,en,0
2023,2021-06-17 17:58:11,46.0,NL,IE,en,0
2024,2021-09-02 13:24:50,,other,Chrome,en,0
2025,2021-06-20 14:22:59,28.0,FR,-unknown-,en,0
2026,2021-03-04 00:21:09,54.0,DE,Firefox,en,0
2027,2021-11-01 17:48:50,28.0,ES,Chrome,en,0
2028,2021-03-07 12:31:23,,NL,Firefox,en,0
2029,2021-05-05 23:58:56,,NL,Firefox,en,0
2030,2021-03-09 20:44:01,,US,-unknown-,en,0
2031,2021-02-19 05:42:43,,ES,Firefox,en,0
2032,2021-05-14 15:32:18,65.0,other,-unknown-,en,0
2033,2021-08-26 11:41:19,25.0,GB,Chrome,en,0
2034,2021-04-16 13:27:33,,NL,Chrome,en,0
2035,2021-02-13 11:45:19,35.0,ES,Chrome,zh,0
2036,2021-07-29 06:20:38,23.0,ES,Chrome,en,0
2037,2021-02-26 06:24:51,22.0,CA,Mobile Safari,en,0
2038,2021-03-22 23:22:28,43.0,NL,Firefox,en,0
2039,2021-02-28 19:03:40,28.0,DE,Firefox,en,0
2040,2022-03-18 20:10:46,31.0,PT,Chrome,en,0
2041,2021-10-21 11:22:10,27.0,other,Chrome,en,0
2042,2021-06-14 05:57:05,65.0,IT,Chrome,en,0
2043,2022-02-19 06:43:14,30.0,ES,Chrome,en,0
2044,2022-02-15 01:45:27,,IT,Firefox,en,0
2045,2021-02-06 00:30:18,68.0,IT,Safari,en,0
2046,2021-12-21 05:17:55,46.0,NDF,Safari,en,0
2047,2021-06-26 16:02:04,,US,-unknown-,en,0
2048,2021-09-03 12:43:17,30.0,IT,Mobile Safari,en,0
2049,2022-02-22 12:39:04,,PT,Chrome,en,0
2050,2021-02-14 16:22:22,42.0,other,Mobile Safari,en,0
2051,2021-10-21 01:31:53,,DE,Safari,ru,0
2052,2021-01-06 02:34:11,38.0,other,Safari,en,0
2053,2021-05-13 05:51:05,,DE,-unknown-,en,0
2054,2021-07-01 10:18:01,48.0,DE,Mobile Safari,en,0
2055,2021-03-18 14:45:33,,IT,-unknown-,en,0
2056,2022-03-30 11:06:48,,GB,Chrome,en,0
2057,2022-01-25 04:54:24,61.0,US,Chrome,en,0
2058,2021-05-09 20:46:16,,US,Firefox,en,0
2059,2021-08-03 11:13:13,,NL,IE,en,0
2060,2021-04-04 22:45:49,,GB,IE,en,0
2061,2021-11-27 08:38:25,,PT,-unknown-,en,0
2062,2021-12-24 11:23:40,29.0,PT,Chrome,en,0
2063,2021-08-20 06:13:42,,NL,IE,en,0
2064,2021-02-02 07:15:51,,PT,Safari,en,0
2065,2021-09-03 20:30:39,,NL,IE,en,0
2066,2022-03-30 10:02:05,39.0,CA,Chrome,en,0
2067,2021-07-23 18:08:47,45.0,ES,Firefox,en,0
2068,2021-04-19 15:35:14,36.0,GB,Mobile Safari,en,0
2069,2021-05-08 11:42:25,52.0,other,Firefox,en,0
2070,2021-08-04 06:16:26,34.0,IT,Chrome,en,0
2071,2022-03-13 09:14:06,27.0,PT,Safari,en,0
2072,2021-12-21 22:48:18,27.0,PT,Safari,en,0
2073,2021-10-29 18:37:45,48.0,other,Mobile Safari,en,0
2074,2021-08-18 19:21:38,,GB,-unknown-,en,0
2075,2021-08-10 00:40:22,,GB,Chrome,en,0
2076,2021-07-24 19:33:05,,other,-unknown-,en,0
2077,2021-05-28 11:18:31,,GB,Chrome,en,0
2078,2021-10-14 01:58:45,44.0,other,Firefox,en,0
2079,2021-02-24 20:04:08,,NL,Mobile Safari,en,0
2080,2021-05-22 00:46:30,31.0,ES,-unknown-,en,0
2081,2021-07-10 18:23:28,37.0,ES,Firefox,en,0
2082,2021-06-11 06:25:10,35.0,FR,Firefox,en,0
2083,2021-03-21 12:04:00,45.0,CA,Chrome,en,0
2084,2021-07-22 10:35:53,36.0,IT,-unknown-,en,0
2085,2021-12-26 22:57:23,33.0,NL,Safari,en,0
2086,2021-06-17 07:15:32,,DE,IE,en,0
2087,2021-08-14 21:32:40,23.0,IT,Safari,en,0
2088,2021-12-22 05:59:49,,PT,Safari,en,0
2089,2021-02-08 20:18:06,36.0,ES,IE,en,0
2090,2021-07-30 19:32:52,45.0,DE,Chrome Mobile,en,0
2091,2022-02-17 02:35:41,,other,-unknown-,en,0
2092,2021-06-29 18:20:12,30.0,DE,Safari,en,0
2093,2021-05-06 04:37:06,22.0,CA,Chrome,en,0
2094,2022-02-12 01:45:54,24.0,PT,Chrome,en,0
2095,2021-03-02 03:59:58,,IT,-unknown-,en,0
2096,2022-02-15 15:57:16,,DE,Mobile Safari,en,0
2097,2021-10-31 15:13:47,,NL,Safari,en,0
2098,2021-10-02 11:05:53,,ES,Chrome,en,0
2099,2022-01-05 16:47:59,30.0,FR,Chrome,en,0
2100,2022-03-14 11:42:13,35.0,IT,Safari,en,0
2101,2021-08-18 02:09:22,,PT,IE,en,0
2102,2022-03-22 00:10:19,,GB,Safari,en,0
2103,2021-12-16 06:31:26,,US,Firefox,en,0
2104,2021-04-06 01:36:11,28.0,ES,Chrome,en,0
2105,2022-01-06 10:30:25,23.0,NDF,Chrome,ko,0
2106,2021-07-01 19:56:22,,DE,-unknown-,en,0
2107,2022-03-07 10:27:54,,NL,Mobile Safari,en,0
2108,2021-05-27 08:30:26,,NL,Safari,en,0
2109,2021-03-15 19:29:08,,GB,Firefox,en,0
2110,2021-06-03 01:55:02,34.0,GB,Chrome,en,0
2111,2021-11-30 19:48:28,,CA,Chrome Mobile,en,0
2112,2021-06-26 03:45:03,34.0,DE,Chrome,en,0
2113,2021-06-19 20:54:17,105.0,FR,Safari,en,0
2114,2021-12-27 19:39:54,35.0,NDF,IE,en,0
2115,2021-11-04 21:30:44,50.0,FR,-unknown-,en,0
2116,2021-06-19 12:10:14,,ES,Chrome,en,0
2117,2021-03-23 22:30:51,,DE,Chrome,en,0
2118,2021-01-19 04:23:01,31.0,US,IE,en,0
2119,2021-06-23 14:40:41,64.0,CA,Mobile Safari,en,0
2120,2021-08-22 17:05:24,24.0,US,-unknown-,fr,0
2121,2022-02-01 11:00:46,41.0,GB,Firefox,en,0
2122,2022-03-21 22:03:35,35.0,GB,-unknown-,en,0
2123,2021-07-20 23:11:11,49.0,FR,Chrome,en,0
2124,2022-02-14 12:22:03,,NL,Safari,en,0
2125,2021-03-24 09:16:02,,GB,Safari,en,0
2126,2021-10-19 07:27:39,,FR,IE,en,0
2127,2021-01-25 03:14:13,39.0,ES,Chrome,en,0
2128,2021-03-30 14:45:08,46.0,US,Safari,en,0
2129,2021-02-15 01:22:57,30.0,DE,Safari,en,0
2130,2022-02-08 20:45:54,,FR,-unknown-,en,0
2131,2021-09-12 04:18:25,,FR,Chrome,en,0
2132,2021-12-13 08:31:34,,NL,-unknown-,en,0
2133,2021-03-05 21:44:25,58.0,GB,Chrome,en,0
2134,2022-01-02 07:46:57,,NL,Safari,en,0
2135,2021-05-05 11:42:04,31.0,GB,-unknown-,en,0
2136,2021-07-20 10:16:27,66.0,US,Mobile Safari,en,0
2137,2022-03-01 13:15:06,,ES,Chrome,en,0
2138,2021-06-05 02:48:54,24.0,PT,Safari,en,0
2139,2022-03-05 21:43:41,,DE,Safari,en,0
2140,2022-02-27 17:59:22,40.0,CA,Safari,en,0
2141,2021-09-24 18:25:01,59.0,GB,Firefox,en,0
2142,2021-05-12 07:37:12,52.0,PT,Mobile Safari,en,0
2143,2022-03-05 11:08:16,,FR,Chrome,en,0
2144,2021-09-20 14:06:05,63.0,CA,IE,en,0
2145,2021-04-18 16:13:19,23.0,other,Chrome,en,0
2146,2021-12-30 09:34:27,36.0,FR,-unknown-,en,0
2147,2021-04-22 04:35:47,59.0,DE,Mobile Safari,en,0
2148,2021-10-29 09:20:49,,DE,-unknown-,en,0
2149,2021-10-17 04:39:54,,US,IE,en,0
2150,2021-03-17 21:09:53,44.0,CA,Safari,en,0
2151,2021-07-17 13:41:19,,DE,IE,en,0
2152,2021-01-03 20:44:47,,GB,Firefox,en,0
2153,2021-05-15 01:26:29,,GB,IE,en,0
2154,2021-06-01 16:13:39,30.0,CA,Chrome,en,0
2155,2021-11-24 10:46:04,,DE,IE,en,0
2156,2021-11-09 20:58:20,49.0,CA,Safari,en,0
2157,2022-01-15 21:21:29,33.0,PT,IE,en,0
2158,2022-01-31 22:36:24,35.0,GB,Chrome,en,0
2159,2021-07-07 23:02:05,27.0,IT,Firefox,en,0
2160,2021-03-20 17:09:41,32.0,CA,Mobile Safari,en,0
2161,2021-06-02 16:50:23,,IT,Safari,en,0
2162,2021-12-04 20:44:28,31.0,ES,IE,en,0
2163,2022-02-09 16:25:28,,GB,Safari,en,0
2164,2021-03-18 00:12:45,33.0,GB,Firefox,en,0
2165,2021-01-11 10:02:33,33.0,CA,Firefox,en,0
2166,2021-10-30 08:50:25,35.0,IT,IE,en,0
2167,2022-01-03 22:08:31,32.0,GB,IE,en,0
2168,2021-12-16 11:51:39,37.0,PT,Chrome,en,0
2169,2021-01-01 16:06:33,31.0,PT,-unknown-,en,0
2170,2021-10-25 16:02:42,22.0,DE,Safari,en,0
2171,2021-08-17 21:43:21,46.0,FR,IE,en,0
2172,2021-11-09 21:31:03,,NL,-unknown-,en,0
2173,2021-10-02 17:13:41,44.0,NDF,Firefox,en,0
2174,2022-01-06 05:26:19,34.0,NDF,-unknown-,en,0
2175,2021-12-03 20:03:06,33.0,other,Chrome,en,0
2176,2021-12-14 22:18:29,31.0,NL,Safari,en,0
2177,2021-12-04 03:14:51,30.0,IT,IE,en,0
2178,2022-02-18 15:01:58,42.0,ES,Chrome,en,0
2179,2022-03-10 09:11:41,,NL,Chrome,en,0
2180,2021-12-21 03:59:39,46.0,PT,Safari,en,0
2181,2021-01-31 03:46:39,58.0,ES,Safari,en,0
2182,2021-05-25 15:16:40,,NDF,Safari,fr,0
2183,2021-06-30 15:16:48,34.0,DE,Chrome,en,0
2184,2021-07-06 17:00:16,28.0,NDF,CoolNovo,en,0
2185,2022-03-07 12:09:51,42.0,DE,IE,en,0
2186,2021-08-28 08:14:05,,other,-unknown-,en,0
2187,2022-03-09 16:56:23,19.0,US,Safari,en,0
2188,2021-07-19 10:28:38,37.0,NL,Safari,en,0
2189,2022-03-17 22:13:55,29.0,DE,IE,en,0
2190,2022-03-30 07:54:03,,ES,Firefox,en,0
2191,2021-04-24 19:06:04,,PT,Safari,en,0
2192,2021-01-28 10:56:47,33.0,US,Firefox,en,0
2193,2022-01-25 11:41:37,,DE,Mobile Safari,en,0
2194,2021-08-08 11:53:51,54.0,NL,Firefox,en,0
2195,2021-08-25 14:09:47,28.0,FR,-unknown-,en,0
2196,2021-06-09 08:58:06,,FR,Chrome,en,0
2197,2021-02-22 23:31:42,24.0,US,Mobile Safari,en,0
2198,2021-02-06 16:00:06,31.0,US,Safari,en,0
2199,2022-01-21 22:59:09,31.0,CA,-unknown-,en,0
2200,2022-01-21 01:27:42,84.0,CA,Safari,en,0
2201,2021-03-18 21:02:39,,CA,Chrome,en,0
2202,2021-03-23 13:47:56,,GB,Safari,en,0
2203,2021-05-24 07:33:37,35.0,ES,Firefox,en,0
2204,2021-12-06 21:56:14,,PT,Chrome,en,0
2205,2022-03-14 18:52:34,,FR,IE,en,0
2206,2021-10-03 14:44:39,43.0,IT,Chrome,en,0
2207,2021-10-29 21:06:43,,US,Safari,en,0
2208,2022-03-18 03:11:49,,FR,Chrome,en,0
2209,2021-04-29 08:18:57,47.0,IT,Firefox,en,0
2210,2021-03-29 15:00:33,,FR,IE Mobile,en,0
2211,2021-05-10 12:08:28,,DE,Safari,en,0
2212,2021-02-11 10:34:34,,DE,Chrome,en,0
2213,2021-09-06 19:28:16,33.0,NL,-unknown-,en,0
2214,2021-07-17 19:45:23,,GB,Chrome,en,0
2215,2021-11-28 11:56:42,41.0,ES,Firefox,en,0
2216,2021-12-11 22:26:50,24.0,IT,Safari,en,0
2217,2021-11-25 07:09:11,51.0,GB,Chrome,en,0
2218,2021-11-11 15:03:49,,GB,-unknown-,en,0
2219,2021-03-29 09:10:00,29.0,FR,Firefox,en,0
2220,2021-09-18 15:19:16,26.0,other,Chrome,en,0
2221,2022-03-23 08:32:22,,GB,-unknown-,en,0
2222,2021-06-06 00:25:51,,US,Chrome,en,0
2223,2021-04-26 17:51:19,69.0,DE,Mobile Safari,en,0
2224,2021-02-10 14:08:18,,US,Firefox,en,0
2225,2021-01-27 12:53:02,,GB,Chrome,en,0
2226,2021-01-01 05:31:20,31.0,CA,Android Browser,en,0
2227,2021-04-09 11:04:40,30.0,CA,Chrome,en,0
2228,2021-07-27 20:23:35,28.0,DE,Chrome,en,0
2229,2021-11-17 17:03:05,48.0,other,IE,en,0
2230,2022-01-23 05:23:48,33.0,GB,Chrome,en,0
2231,2021-01-12 20:50:40,,GB,Safari,en,0
2232,2021-03-10 08:09:00,26.0,PT,Chrome,en,0
2233,2021-05-11 06:23:48,48.0,PT,IE,en,0
2234,2021-10-07 04:08:46,,GB,-unknown-,en,0
2235,2021-12-28 16:00:03,,IT,Safari,en,0
2236,2021-11-16 20:00:40,,NL,Safari,en,0
2237,2021-06-13 18:50:44,36.0,CA,Chrome,en,0
2238,2021-10-08 10:19:07,58.0,IT,IE,en,0
2239,2021-07-07 17:57:06,,IT,Firefox,en,0
2240,2021-07-03 04:11:34,41.0,ES,Safari,en,0
2241,2021-11-26 06:03:46,30.0,CA,-unknown-,en,0
2242,2021-02-17 04:43:55,,ES,Chrome,fr,0
2243,2021-03-14 12:01:14,,IT,Safari,en,0
2244,2021-05-27 09:34:42,27.0,GB,Chrome,en,0
2245,2021-09-22 06:43:27,,ES,Chrome,en,0
2246,2022-01-21 23:54:06,31.0,NL,-unknown-,en,0
2247,2021-05-02 11:02:16,48.0,other,Safari,en,0
2248,2021-06-24 01:59:07,58.0,US,Safari,en,0
2249,2021-05-01 17:45:27,,IT,Safari,en,0
2250,2021-12-24 00:47:10,,other,Chrome,en,0
2251,2022-02-24 21:30:07,27.0,FR,IE,en,0
2252,2021-09-06 22:02:34,40.0,FR,Chrome,en,0
2253,2021-10-10 21:37:35,,DE,Firefox,en,0
2254,2021-06-24 14:36:47,43.0,DE,Chrome,en,0
2255,2021-06-06 03:08:10,19.0,CA,Firefox,en,0
2256,2021-04-07 02:02:54,29.0,IT,Safari,en,0
2257,2021-10-16 04:56:36,,other,Safari,en,0
2258,2021-04-21 23:57:20,39.0,US,Mobile Safari,en,0
2259,2021-10-24 09:54:16,,IT,Firefox,en,0
2260,2021-04-29 06:58:51,,NL,Mobile Safari,en,0
2261,2021-08-18 22:39:48,,PT,Chrome,en,0
2262,2022-01-03 18:15:43,,FR,-unknown-,en,0
2263,2021-05-22 08:43:48,,PT,Safari,en,0
2264,2021-07-21 13:37:13,36.0,ES,IE,en,0
2265,2022-02-15 06:43:38,29.0,CA,Chrome,en,0
2266,2021-05-26 19:45:14,33.0,FR,Firefox,en,0
2267,2021-03-01 23:30:50,42.0,PT,IE,en,0
2268,2022-01-19 05:39:22,23.0,CA,Chrome,en,0
2269,2021-11-18 00:39:17,28.0,FR,CoolNovo,en,0
2270,2021-12-13 08:16:32,,FR,Chrome Mobile,en,0
2271,2021-09-10 22:01:23,,US,Firefox,en,0
2272,2022-01-24 09:23:06,43.0,DE,Safari,en,0
2273,2021-09-25 09:15:40,28.0,PT,Chrome,en,0
2274,2021-12-07 11:43:38,28.0,other,Chrome,en,0
2275,2021-05-10 00:39:30,31.0,DE,-unknown-,en,0
2276,2022-02-02 17:29:30,30.0,DE,Firefox,en,0
2277,2021-04-25 22:27:10,29.0,DE,Chrome,en,0
2278,2021-05-04 09:46:59,32.0,US,Chrome,en,0
2279,2021-11-09 20:24:41,,IT,Firefox,en,0
2280,2021-03-21 16:53:33,47.0,PT,Chrome,en,0
2281,2021-09-14 14:19:39,,FR,Chrome,en,0
2282,2021-05-26 09:38:10,24.0,NDF,Safari,en,0
2283,2022-02-13 21:22:08,20.0,NL,Chrome,it,0
2284,2021-01-16 04:35:09,59.0,FR,Chrome,en,0
2285,2021-05-29 04:32:03,,PT,Safari,en,0
2286,2022-01-08 04:53:28,,DE,Firefox,en,0
2287,2022-01-13 07:34:16,,IT,-unknown-,en,0
2288,2022-02-05 18:05:54,33.0,ES,Safari,en,0
2289,2021-10-05 23:20:07,,NL,Safari,en,0
2290,2021-07-13 20:06:51,54.0,ES,Safari,en,0
2291,2021-10-22 20:30:28,,NL,-unknown-,en,0
2292,2021-10-28 11:44:25,59.0,CA,Mobile Safari,en,0
2293,2022-03-29 06:53:33,29.0,NDF,IE,en,0
2294,2021-02-16 13:28:14,,IT,Safari,en,0
2295,2021-11-10 03:16:28,29.0,PT,Chrome,en,0
2296,2021-04-11 18:57:07,,ES,Safari,en,0
2297,2021-01-01 02:04:44,,other,Chrome,fr,0
2298,2021-06-30 22:05:08,39.0,US,Chrome,en,0
2299,2021-11-21 09:01:42,27.0,ES,Chrome,en,0
2300,2022-03-30 22:29:55,,IT,-unknown-,en,0
2301,2021-10-18 14:18:44,,other,Mobile Safari,en,0
2302,2022-02-13 10:55:55,23.0,other,Chrome,ko,0
2303,2021-01-17 20:43:07,,other,IE,ru,0
2304,2021-06-16 01:30:11,,ES,Chrome,en,0
